Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1982-02-18,4.597073108335084,4.643743901313106,4.550402315357063,4.60874080657959,765200,0.0,0.0
1982-02-19,4.5854067265834955,4.632077532960936,4.527068218611696,4.562071323394775,774800,0.0,0.0
1982-02-22,4.4920651351704315,4.632077554967951,4.352052715372912,4.363720417022705,1422000,0.0,0.0
1982-02-23,4.363717150180898,4.445391000585353,4.270375606861521,4.387052536010742,1600800,0.0,0.0
1982-02-24,4.5037305264072565,4.608739787385664,4.398721265428849,4.585404396057129,1030000,0.0,0.0
1982-02-25,4.51539945602417,4.5854056491408235,4.43372556405474,4.51539945602417,789200,0.0,0.0
1982-02-26,4.492062980761416,4.527066068923193,4.445392196545713,4.4687275886535645,640000,0.0,0.0
1982-03-01,4.410387921840587,4.492061772245042,4.317046378521209,4.387052536010742,977600,0.0,0.0
1982-03-02,4.270378250186726,4.422058351969315,4.118698148404137,4.13036584854126,1373200,0.0,0.0
1982-03-03,3.99035458786543,4.037025401758593,3.943683773972267,4.013689994812012,2811200,0.0,0.0
1982-03-04,3.99035458786543,4.083696215651756,3.8970129600791044,4.013689994812012,4486800,0.0,0.0
1982-03-05,3.9903550852899965,4.04869360992874,3.932016560651254,4.025358200073242,2571200,0.0,0.0
1982-03-08,3.9203470478887144,4.095362541098032,3.733663855132109,3.7569992542266846,2307600,0.0,0.0
1982-03-09,3.9633755079061235,4.127538990482116,3.7874860622889877,3.9751014709472656,2858800,0.05,0.0
1982-03-10,4.05718267100981,4.174442285778879,3.93992305624074,4.080634593963623,1601600,0.0,0.0
1982-03-11,4.057183265686035,4.1158130816641565,3.9868274865122886,4.057183265686035,1247200,0.0,0.0
1982-03-12,4.022005201434809,4.0689090521804046,3.9751013506892137,3.9985532760620117,1305600,0.0,0.0
1982-03-15,4.0689079300923785,4.139263686808673,3.9868262139233677,4.127537727355957,1224400,0.0,0.0
1982-03-16,4.1158149496622665,4.174444792250048,4.057185107074485,4.068911075592041,1113200,0.0,0.0
1982-03-17,4.057183089494006,4.115812902926,3.9868273133756125,3.9985532760620117,759600,0.0,0.0
1982-03-18,4.05718267100981,4.115812478394345,3.9985528636252745,4.080634593963623,1245200,0.0,0.0
1982-03-19,4.080636344220131,4.10408827723289,3.998554578675473,4.022006511688232,1400800,0.0,0.0
1982-03-22,4.104088524640617,4.150992393493652,4.045458688574323,4.150992393493652,1125600,0.0,0.0
1982-03-23,4.127540459067135,4.17444432792017,4.06891062300084,4.150992393493652,1092800,0.0,0.0
1982-03-24,4.174441337585449,4.221345172839219,4.115811543518238,4.174441337585449,1596800,0.0,0.0
1982-03-25,4.174441565166821,4.244797321883115,4.104085808450526,4.127537727355957,1070400,0.0,0.0
1982-03-26,4.033730260063621,4.115811980471892,3.951648539655349,3.9868264198303223,1150400,0.0,0.0
1982-03-29,3.98682854896368,4.0337324142456055,3.9281987173612727,4.0337324142456055,644800,0.0,0.0
1982-03-30,3.9985532760620117,4.022005201434809,3.963375388002815,3.9985532760620117,793200,0.0,0.0
1982-03-31,4.01027923874841,4.045457126807607,3.9751013506892137,3.9985532760620117,1119200,0.0,0.0
1982-04-01,4.057184655787581,4.150992393493652,3.96337691808151,4.150992393493652,1167600,0.0,0.0
1982-04-02,4.2447970056794375,4.326878715734012,4.162715295624863,4.291700839996338,1537200,0.0,0.0
1982-04-05,4.221349854709049,4.291705685620867,4.1509940237972325,4.197897911071777,699600,0.0,0.0
1982-04-06,4.24480273625622,4.291706633894411,4.1978988386180305,4.279980659484863,776000,0.0,0.0
1982-04-07,4.326879978179932,4.362057864181395,4.279976130177981,4.326879978179932,1457600,0.0,0.0
1982-04-08,4.397237364621086,4.4558671961493665,4.326881566787148,4.38551139831543,1549600,0.0,0.0
1982-04-12,4.362057864181395,4.397235750182857,4.315154016179444,4.326879978179932,884800,0.0,0.0
1982-04-13,4.326878715734012,4.373782550050913,4.279974881417113,4.291700839996338,804400,0.0,0.0
1982-04-14,4.256528710665768,4.291706633894411,4.221350787437125,4.279980659484863,692800,0.0,0.0
1982-04-15,4.244800567626953,4.268252504464671,4.209622662370377,4.244800567626953,452800,0.0,0.0
1982-04-16,4.2448004366277345,4.338608181083596,4.233074468570751,4.268252372741699,768800,0.0,0.0
1982-04-19,4.244798362753186,4.279976249737328,4.197894513440995,4.209620475769043,713600,0.0,0.0
1982-04-20,4.1158149496622665,4.19789672928516,4.033733170039372,4.068911075592041,1103600,0.0,0.0
1982-04-21,3.951648416603811,4.022004174762929,3.8812926584446927,3.963374376296997,2250800,0.0,0.0
1982-04-22,4.115812777144663,4.209620475769043,4.010279116192236,4.209620475769043,2845600,0.0,0.0
1982-04-23,4.362056508977362,4.432412259122159,4.291700758832566,4.408960342407227,2343200,0.0,0.0
1982-04-26,4.491045410434405,4.584853147466978,4.385511706272761,4.502771377563477,2468000,0.0,0.0
1982-04-27,4.420688943196368,4.502770700762349,4.32688122026382,4.362059116363525,1718400,0.0,0.0
1982-04-28,4.350330242842197,4.408960030481579,4.291700455202814,4.373782157897949,1735600,0.0,0.0
1982-04-29,4.362057864181395,4.408961712183345,4.315154016179444,4.326879978179932,1164800,0.0,0.0
1982-04-30,4.350332923557447,4.3855108178180195,4.315155029296875,4.315155029296875,911200,0.0,0.0
1982-05-03,4.33860428531432,4.385508115425826,4.291700455202814,4.373782157897949,1023200,0.0,0.0
1982-05-04,4.4441397776778455,4.491043627574181,4.385509965307425,4.479317665100098,1966800,0.0,0.0
1982-05-05,4.455867832757552,4.514497672662257,4.385512024871907,4.444141864776611,1378800,0.0,0.0
1982-05-06,4.491045410434405,4.52622331182162,4.455867509047191,4.502771377563477,1312000,0.0,0.0
1982-05-07,4.5965752601623535,4.643479089347684,4.537945473680691,4.5965752601623535,1761600,0.0,0.0
1982-05-10,4.537946338158149,4.596576135808771,4.467590580977403,4.5144944190979,1481200,0.0,0.0
1982-05-11,4.549676217081601,4.631758004503177,4.4558684600283724,4.5848541259765625,2420400,0.0,0.0
1982-05-12,4.596576135808771,4.666931892989518,4.5144944190979,4.5144944190979,1472800,0.0,0.0
1982-05-13,4.584851324863923,4.620029212266971,4.537947474993192,4.57312536239624,1064000,0.0,0.0
1982-05-14,4.549673437460875,4.57312536239624,4.52622151252551,4.57312536239624,777600,0.0,0.0
1982-05-17,4.51449555252235,4.549673439944602,4.467591702626014,4.479317665100098,871600,0.0,0.0
1982-05-18,4.4324140548706055,4.467591944194976,4.397236165546236,4.4324140548706055,784800,0.0,0.0
1982-05-19,4.373784853064495,4.455866606339164,4.291703099789826,4.315155029296875,622800,0.0,0.0
1982-05-20,4.3034292895306825,4.362059116363525,4.24479946269784,4.362059116363525,1421200,0.0,0.0
1982-05-21,4.397235870361328,4.420687795003255,4.362057983398437,4.397235870361328,993600,0.0,0.0
1982-05-24,4.362056508977362,4.408960342407227,4.315152675547498,4.408960342407227,747600,0.0,0.0
1982-05-25,4.408963590054899,4.467593425029033,4.3386077880859375,4.3386077880859375,988800,0.0,0.0
1982-05-26,4.244800700081719,4.279978606435988,4.209622793727451,4.221348762512207,2038800,0.0,0.0
1982-05-27,4.209620475769043,4.244798362753186,4.174442588784901,4.209620475769043,1097600,0.0,0.0
1982-05-28,4.162715721130371,4.233071479797363,4.080634002685547,4.104085922241211,880000,0.0,0.0
1982-06-01,4.162719995615868,4.197897911071777,4.12754208015996,4.197897911071777,1130400,0.0,0.0
1982-06-02,4.104088147481283,4.1978958765665695,4.010280418395997,4.0454583168029785,1629200,0.0,0.0
1982-06-03,3.951651096343994,4.045458837503495,3.846117387539555,3.951651096343994,2386800,0.0,0.0
1982-06-04,3.8578410730129336,3.9399227979706555,3.7757593480552116,3.8461151123046875,1426800,0.0,0.0
1982-06-07,3.7992110908578294,3.857840891642672,3.7288553299160174,3.8343889713287354,2116000,0.0,0.0
1982-06-08,3.7862650525720816,3.8688315801982642,3.703698524945899,3.7272889614105225,3626000,0.06,0.0
1982-06-09,3.6211330890655518,3.6801091980079876,3.550361758334629,3.6211330890655518,2973600,0.0,0.0
1982-06-10,3.6919033067135874,3.7272889614105225,3.6447224337843402,3.7272889614105225,2408400,0.0,0.0
1982-06-11,3.8216512319518303,3.880627331210346,3.7626751326933143,3.8688321113586426,2722000,0.0,0.0
1982-06-14,3.821651752864089,3.85703741724246,3.7744708670262606,3.7862660884857178,1371600,0.0,0.0
1982-06-15,3.739085258177991,3.774470923081884,3.7036995932740986,3.750880479812622,1032000,0.0,0.0
1982-06-16,3.7390845818534926,3.8098558988601834,3.656518045345687,3.6683132648468018,1276000,0.0,0.0
1982-06-17,3.632929392329982,3.680110293529073,3.5857484911308917,3.597543716430664,1393200,0.0,0.0
1982-06-18,3.609337867277065,3.632928310854039,3.5739522019116032,3.6211330890655518,1168000,0.0,0.0
1982-06-21,3.668315241089115,3.727291370367075,3.597543885955563,3.632929563522339,1160800,0.0,0.0
1982-06-22,3.6919051330291364,3.7744717014994364,3.6093385645588363,3.762676477432251,1119200,0.0,0.0
1982-06-23,3.821652582404837,3.904219150543213,3.739086014266461,3.904219150543213,1660400,0.0,0.0
1982-06-24,3.8216525977681797,3.8924239421712943,3.7390860292978796,3.762676477432251,1463200,0.0,0.0
1982-06-25,3.7154941428512624,3.750879801354608,3.668313264846802,3.6683132648468018,887600,0.0,0.0
1982-06-28,3.715493743178211,3.750879397875146,3.668312870248964,3.7272889614105225,1187600,0.0,0.0
1982-06-29,3.6919037038490323,3.750879801354608,3.632927606343457,3.6683132648468018,905600,0.0,0.0
1982-06-30,3.6565184515286115,3.7154945555855248,3.5975423474716983,3.609337568283081,1291600,0.0,0.0
1982-07-01,3.5503607733774993,3.6211320844747252,3.467794243764069,3.4795894622802734,1618800,0.0,0.0
1982-07-02,3.4206135122926087,3.4677943883242306,3.3734326362609863,3.3734326362609863,2031200,0.0,0.0
1982-07-06,3.432408588215456,3.4795894622802734,3.3734324956344346,3.4795894622802734,1334800,0.0,0.0
1982-07-07,3.4913855766763495,3.5149760197620004,3.455999912047873,3.4677951335906982,1024800,0.0,0.0
1982-07-08,3.4324063773107047,3.514972853740859,3.34983990088055,3.5031776428222656,2107600,0.0,0.0
1982-07-09,3.609337575974003,3.703699342666134,3.503180588445356,3.6565184593200684,1682800,0.0,0.0
1982-07-12,3.4913859367370605,3.538566827774048,3.4442050457000732,3.538566827774048,1211600,0.0,0.0
1982-07-13,3.4913855766763495,3.526771241304826,3.455999912047873,3.4677951335906982,968800,0.0,0.0
1982-07-14,3.4913859367370605,3.538566827774048,3.4442050457000732,3.538566827774048,1211600,0.0,0.0
1982-07-15,3.5149760197620004,3.573952127476128,3.455999912047873,3.4677951335906982,1389600,0.0,0.0
1982-07-16,3.4795883735292192,3.550359662482356,3.4088170845760826,3.455997943878174,71600,0.0,0.0
1982-07-19,3.491383588354742,3.562154877307879,3.4206122994016055,3.455997943878174,928400,0.0,0.0
1982-07-20,3.4442050457000732,3.4913859367370605,3.385228931903839,3.4913859367370605,1279600,0.0,0.0
1982-07-21,3.5149760197620004,3.5621569059333025,3.455999912047873,3.4677951335906982,1284800,0.0,0.0
1982-07-22,3.538565288316335,3.5739509411994983,3.4913844178054507,3.5621557235717773,1768800,0.0,0.0
1982-07-23,3.6801080884812754,3.750879397875146,3.597541560855093,3.7272889614105225,1998000,0.0,0.0
1982-07-26,3.7508783021550265,3.798059161301631,3.6919022282217715,3.703697443008423,1618800,0.0,0.0
1982-07-27,3.6683139762195007,3.7390853069504235,3.5975426454885775,3.6211330890655518,1047200,0.0,0.0
1982-07-28,3.5621584171435505,3.6211345498777154,3.491387057862553,3.5267727375030518,1122800,0.0,0.0
1982-07-29,3.514976382255554,3.5739524960517883,3.4442050457000732,3.4913859367370605,2087600,0.0,0.0
1982-07-30,3.4206135122926087,3.4913848263400418,3.33804697923727,3.3734326362609863,1843600,0.0,0.0
1982-08-02,3.4677925509894454,3.5149734020233154,3.4206116999555753,3.5149734020233154,1775600,0.0,0.0
1982-08-03,3.4795883735292192,3.5267692328313105,3.432407514227128,3.455997943878174,1417200,0.0,0.0
1982-08-04,3.4324097625054546,3.4677954301601503,3.3852288722991943,3.3852288722991943,1465200,0.0,0.0
1982-08-05,3.3498432046444986,3.4088193174023247,3.279071869335108,3.3852288722991943,1702800,0.0,0.0
1982-08-06,3.3616387886508927,3.432410131569859,3.2908674457319265,3.314457893371582,1114800,0.0,0.0
1982-08-09,3.3380479820929336,3.4206145399538896,3.2554814242319776,3.3852288722991943,1387600,0.0,0.0
1982-08-10,3.373434683254787,3.444206040246146,3.2908681000982014,3.3026633262634277,1289600,0.0,0.0
1982-08-11,3.2908674457319265,3.32625311719141,3.2554817742724436,3.314457893371582,991600,0.0,0.0
1982-08-12,3.279069977648118,3.361636487876668,3.1847082516726326,3.208298683166504,1140000,0.0,0.0
1982-08-13,3.2082982744489397,3.243683917181832,3.1729126317160468,3.2200934886932373,2291200,0.0,0.0
1982-08-16,3.0903461320059638,3.2672743456704274,2.9016227040972025,2.9723939895629883,3632400,0.0,0.0
1982-08-17,3.0195758703983193,3.1611184893232407,2.8662380332296546,3.1139376163482666,4498800,0.0,0.0
1982-08-18,3.1139376163482666,3.2436850170294447,2.9723949974233457,3.1139376163482666,3756800,0.0,0.0
1982-08-19,2.948805402144502,3.066757618230282,2.8308531860587216,3.054962396621704,3962400,0.0,0.0
1982-08-20,3.1021417414440826,3.208298683166504,2.9959847997216618,3.208298683166504,3162800,0.0,0.0
1982-08-23,3.2436870725442333,3.326253652572632,3.1611204925158347,3.326253652572632,3111600,0.0,0.0
1982-08-24,3.4088186596830687,3.5149756421645484,3.302661677201589,3.3970234394073486,2958800,0.0,0.0
1982-08-25,3.4677966047688873,3.5739536436903836,3.3616395658473905,3.5267727375030518,3545600,0.0,0.0
1982-08-26,3.5503607733774993,3.656517740023338,3.4442038067316605,3.4795894622802734,3864000,0.0,0.0
1982-08-27,3.432407514227128,3.4795883735292192,3.385226654925037,3.455997943878174,1279600,0.0,0.0
1982-08-30,3.3970246249682283,3.4560007469294822,3.3380485030069744,3.4442055225372314,1742400,0.0,0.0
1982-08-31,3.467795971321733,3.5031816444984853,3.4324102981449807,3.4442055225372314,924000,0.0,0.0
1982-09-01,3.455997980052027,3.5267692697459254,3.373431475409146,3.420612335205078,2341600,0.0,0.0
1982-09-02,3.4206122994016055,3.4795883735292192,3.3616362252739913,3.455997943878174,1636800,0.0,0.0
1982-09-03,3.621132214099933,3.6801083087921143,3.5503609004693155,3.6801083087921143,4520400,0.0,0.0
1982-09-07,3.619818766647795,3.6791600579043164,3.560477475391274,3.572345733642578,1275600,0.06,0.0
1982-09-08,3.5960824489593506,3.643555484589177,3.5367411544220677,3.5960824489593506,1636400,0.0,0.0
1982-09-09,3.5248725607588485,3.5842138496605123,3.4536630140768514,3.5130043029785156,2248800,0.0,0.0
1982-09-10,3.4655323257970645,3.5367418941353606,3.394322757458769,3.4536640644073486,1358000,0.0,0.0
1982-09-13,3.5011354661145746,3.5842132568359375,3.4061894195758744,3.5842132568359375,1347200,0.0,0.0
1982-09-14,3.655421957614738,3.7147632231604324,3.5842124389599057,3.667290210723877,2354400,0.0,0.0
1982-09-15,3.667291800434978,3.7147648334503174,3.6198187674196385,3.7147648334503174,1173200,0.0,0.0
1982-09-16,3.607949125244963,3.6910269011552086,3.513003095633253,3.524871349334717,1657600,0.0,0.0
1982-09-17,3.536738157272339,3.5842111526719673,3.477396913022803,3.536738157272339,1515600,0.0,0.0
1982-09-20,3.536740523118239,3.5723452934852014,3.48926749596229,3.5486087799072266,1437200,0.0,0.0
1982-09-21,3.596081207780277,3.631685972213745,3.560476443346809,3.631685972213745,1305600,0.0,0.0
1982-09-22,3.596082107440845,3.679159911903175,3.5130043029785156,3.5130043029785156,1896400,0.0,0.0
1982-09-23,3.5248711695036383,3.5604759287915537,3.4773981571197505,3.477398157119751,1127200,0.0,0.0
1982-09-24,3.477399607227273,3.52487263940785,3.4180583170015515,3.465531349182129,1388800,0.0,0.0
1982-09-27,3.3943202214108577,3.4536614840229354,3.3349789587987795,3.4180567264556885,1375600,0.0,0.0
1982-09-28,3.3943176319724633,3.429922362377769,3.3468446580987226,3.3824493885040283,1676000,0.0,0.0
1982-09-29,3.3705835342407227,3.394320038002981,3.346847030478464,3.3705835342407227,1942400,0.0,0.0
1982-09-30,3.323112726211548,3.370585765157427,3.2637714275291985,3.323112726211548,1240400,0.0,0.0
1982-10-01,3.3349787785973346,3.3824517861218517,3.275637519191688,3.3705835342407227,2082800,0.0,0.0
1982-10-04,3.334979772567749,3.370584538822921,3.287506750894187,3.334979772567749,2473600,0.0,0.0
1982-10-05,3.370582642315103,3.429923886017834,3.299373149871826,3.299373149871826,2047200,0.0,0.0
1982-10-06,3.240033326166201,3.3112428498182056,3.1688238025141966,3.287506341934204,3412000,0.0,0.0
1982-10-07,3.5486076756955818,3.7266314721351597,3.3587156261600324,3.477398157119751,3465600,0.0,0.0
1982-10-08,3.5248722663292518,3.5604770366962137,3.477399239173302,3.5486087799072266,2926400,0.0,0.0
1982-10-11,3.714764338390083,3.8334469051118107,3.5842135149961822,3.726632595062256,5180400,0.0,0.0
1982-10-12,3.952126692032673,4.03520443030363,3.762234718841914,4.011467933654785,4503600,0.0,0.0
1982-10-13,4.213231269207746,4.391255125653144,4.0470756698587085,4.248836040496826,5331200,0.0,0.0
1982-10-14,4.225099002937075,4.367518070451808,4.0708116797961145,4.118284702301025,3882400,0.0,0.0
1982-10-15,4.082682822407156,4.17762893455616,3.9877367102581522,4.094551086425781,2301200,0.0,0.0
1982-10-18,4.165758240822307,4.248836040496826,4.082680441147788,4.248836040496826,1582000,0.0,0.0
1982-10-19,4.1776267255661805,4.296309302997038,4.058944148135323,4.106417179107666,2284400,0.0,0.0
1982-10-20,4.1064160961215785,4.201362133026123,3.999601804603965,4.201362133026123,1906000,0.0,0.0
1982-10-21,4.094549438288046,4.236968549185021,3.95213032739107,4.082681179046631,2336800,0.0,0.0
1982-10-22,4.058944344520569,4.165758669376373,3.9521300196647644,3.987734794616699,1726400,0.0,0.0
1982-10-25,3.785975742791353,3.857185317890877,3.702897905175242,3.7622392177581787,2618800,0.0,0.0
1982-10-26,3.750372199406699,3.8215817981296114,3.6791626006837874,3.738503932952881,2934400,0.0,0.0
1982-10-27,3.857183893886181,3.940261700831422,3.7741060869409404,3.88092041015625,2566400,0.0,0.0
1982-10-28,3.8571813581888548,3.90465435952041,3.797840106524411,3.8097083568573,1262800,0.0,0.0
1982-10-29,3.6435551385621765,3.762237716365505,3.5130043029785156,3.5130043029785156,2125600,0.0,0.0
1982-11-01,3.726635666499062,3.7741087323143367,3.6672943342299686,3.738503932952881,1555600,0.0,0.0
1982-11-02,3.8571850259475946,3.9283945956573962,3.7741071946194924,3.785975456237793,2200000,0.0,0.0
1982-11-03,3.9165228291561727,4.082678343120374,3.7503673151919714,4.058941841125488,3320400,0.0,0.0
1982-11-04,4.106416034976525,4.189493816030963,4.011469999485739,4.0708112716674805,3409600,0.0,0.0
1982-11-05,3.9996011975299877,4.070810714399958,3.916523427848356,3.9402599334716797,1910000,0.0,0.0
1982-11-08,3.9046551750366945,3.963996439095003,3.845313910978386,3.9402599334716797,2140000,0.0,0.0
1982-11-09,4.07081176055951,4.225099086761475,3.9165244343575467,4.225099086761475,2636800,0.0,0.0
1982-11-10,4.130151347110146,4.248833857084575,4.011468837135716,4.058941841125488,2106800,0.0,0.0
1982-11-11,3.9996001383837534,4.0470731370589315,3.940258890039781,4.035204887390137,1131200,0.0,0.0
1982-11-12,3.8690526213827012,3.9996034767054307,3.7266335064851788,3.7503700256347656,2440000,0.0,0.0
1982-11-15,3.7028947014517337,3.7503677104447046,3.655421692458763,3.691026449203491,1458400,0.0,0.0
1982-11-16,3.702897905175242,3.8453170553742897,3.5604787549761943,3.7622392177581787,2288400,0.0,0.0
1982-11-17,3.7859745228065633,3.821579298883114,3.7503697467300126,3.77410626411438,1258800,0.0,0.0
1982-11-18,3.7622392177581783,3.785975742791353,3.7266344302084167,3.7622392177581787,1360400,0.0,0.0
1982-11-19,3.691028499289563,3.7741063111706783,3.6079506874084473,3.6079506874084473,1290400,0.0,0.0
1982-11-22,3.6791589914583693,3.726632010702993,3.619817717402589,3.631685972213745,1997200,0.0,0.0
1982-11-23,3.691026716942155,3.7503679824878486,3.619817198287322,3.667290210723877,1902400,0.0,0.0
1982-11-24,3.714764652713652,3.7741059410956597,3.643555106655244,3.6791598796844482,1120400,0.0,0.0
1982-11-26,3.7028965751964824,3.7147648334503174,3.679160058688813,3.7147648334503174,1122000,0.0,0.0
1982-11-29,3.6910281373608496,3.726632910390054,3.655423364331645,3.6791598796844482,1156000,0.0,0.0
1982-11-30,3.691027825045737,3.7266325950622554,3.643554798357046,3.726632595062256,2126400,0.0,0.0
1982-12-01,3.7622382852095595,3.8690526213827012,3.6554239490364173,3.7503700256347656,2815600,0.0,0.0
1982-12-02,3.726632910390054,3.7622376834192583,3.6791598796844482,3.6791598796844482,1361200,0.0,0.0
1982-12-03,3.714763480347472,3.7622364960707624,3.6554222106933594,3.6554222106933594,1954000,0.0,0.0
1982-12-06,3.809709152543401,3.9402599334716792,3.6791583716151224,3.9402599334716797,1561200,0.0,0.0
1982-12-07,4.058943017231132,4.142020798285571,3.9639969817403453,4.0708112716674805,4295200,0.0,0.0
1982-12-08,4.106414385402904,4.189492133084466,4.023336637721343,4.035204887390137,3952000,0.0,0.0
1982-12-09,4.082681179046631,4.165758993736533,3.987735105115314,4.082681179046631,5464000,0.0,0.0
1982-12-10,4.165755974975499,4.2488337294621905,4.082678220488809,4.177624225616455,2856400,0.0,0.0
1982-12-13,4.225098642252259,4.260703406091464,4.189493878413055,4.201362133026123,1903600,0.0,0.0
1982-12-14,4.152676207678659,4.295871938977923,4.0094804763793945,4.0094804763793945,3252400,0.06,0.0
1982-12-15,3.997547120119618,4.0810779554654015,3.914016284773835,4.045279026031494,1979200,0.0,0.0
1982-12-16,4.164607402256557,4.248138209751674,4.069143622262137,4.176540374755859,3153200,0.0,0.0
1982-12-17,4.20040678035068,4.272004623197566,4.116875963695978,4.224272727966309,2004000,0.0,0.0
1982-12-20,4.224272264753069,4.272004154750279,4.176540374755859,4.176540374755859,1759600,0.0,0.0
1982-12-21,4.248139479698245,4.343603288230789,4.1526756711657,4.283938407897949,2059200,0.0,0.0
1982-12-22,4.355537414550781,4.415202310640518,4.2839395392430974,4.355537414550781,4504800,0.0,0.0
1982-12-23,4.427133911399431,4.474865813409128,4.367469033887309,4.4390668869018555,2208400,0.0,0.0
1982-12-27,4.474865662956744,4.522597563361616,4.427133762551872,4.49873161315918,2060000,0.0,0.0
1982-12-28,4.451000892199002,4.558397696568416,4.331671109566321,4.34360408782959,1400800,0.0,0.0
1982-12-29,4.331672323342845,4.39133723137787,4.27200741530782,4.31973934173584,832400,0.0,0.0
1982-12-30,4.391336917877197,4.451001821652703,4.3316720141016924,4.391336917877197,1206400,0.0,0.0
1982-12-31,4.43906533494392,4.486797220265897,4.391333449621943,4.450998306274414,786800,0.0,0.0
1983-01-03,4.415202310640518,4.486800185948202,4.343604435332834,4.355537414550781,1168000,0.0,0.0
1983-01-04,4.439069042055626,4.55839885501411,4.307806247801293,4.546465873718262,2361600,0.0,0.0
1983-01-05,4.689658151765915,4.773188958540371,4.5941943725951075,4.737390041351318,5144400,0.0,0.0
1983-01-06,4.844791013629046,4.964120841550944,4.713528202914959,4.880589962005615,5393200,0.0,0.0
1983-01-07,4.808991301177752,4.880589186555088,4.737393415800415,4.820924282073975,4886800,0.0,0.0
1983-01-10,4.749324348372252,4.797056251370968,4.701592445373535,4.701592445373535,2617200,0.0,0.0
1983-01-11,4.713525421123214,4.77319029987161,4.65386054237482,4.701592445373535,3190800,0.0,0.0
1983-01-12,4.773188356179089,4.86865212330267,4.665791618165059,4.749322414398193,3098400,0.0,0.0
1983-01-13,4.677727256853555,4.7254591676377755,4.629995346069336,4.629995346069336,1771200,0.0,0.0
1983-01-14,4.773188958540371,4.8567197653148275,4.677725179369563,4.737390041351318,1484000,0.0,0.0
1983-01-17,4.820921174411116,4.880586040431056,4.761256308391177,4.844787120819092,1956400,0.0,0.0
1983-01-18,4.737390178806928,4.797055042519862,4.677725315093994,4.677725315093994,1230000,0.0,0.0
